pos,signal,snr,fspl,label
1797,8.41E-16,-6.099999905,2.43E-13,1
1798,5.01E-16,-7,1.65E-12,1
1799,1.78E-13,2.500000119,5.08E-12,1
1800,4.47E-14,-8.599999905,5.50E-12,1
1801,1.91E-13,2.900000009,8.51E-13,1
1802,5.62E-14,-5.25,3.61E-13,1
1803,3.98E-14,-10.19999981,5.04E-14,1
1804,3.98E-14,-10.80000019,2.01E-12,1
1805,5.62E-14,-8.325000048,2.16E-12,1
1806,5.01E-14,-10.25,8.51E-13,1
1807,4.47E-14,-9.900000095,1.43E-12,1
1808,5.01E-14,-7.199999809,9.31E-13,1
1809,3.47E-13,4.859999955,6.62E-11,1
1810,6.31E-14,-6.800000191,1.26E-12,1
1811,3.98E-14,-11,2.88E-12,1
1812,6.31E-14,-9,3.63E-13,1
1813,3.98E-14,-9.849999905,2.39E-12,1
1814,3.98E-14,-10.19999981,4.11E-13,1
1815,1.00E-13,2.5,4.38E-14,1
1816,1.26E-12,9.03333346,3.63E-11,1
1817,3.98E-14,-10.4000001,1.27E-12,1
1818,8.91E-14,-1.150000095,3.21E-12,1
1819,1.26E-13,2.266666651,6.58E-14,1
1820,4.64E-14,-5.366666794,2.82E-14,1
1821,3.98E-14,-9.199999809,1.31E-13,1
1822,3.16E-14,-9.800000191,1.43E-12,1
1823,2.51E-14,-10.80000019,2.92E-12,1
1824,3.98E-14,-8.199999809,5.17E-13,1
1825,3.16E-14,-10.80000019,7.78E-13,1
1826,3.98E-14,-12.5,2.92E-13,1
1827,3.98E-14,-10.80000019,7.88E-14,1
1828,5.01E-14,-11,2.26E-13,1
1829,5.01E-14,-5.800000191,6.90E-13,1
1830,7.94E-14,-0.200000003,5.81E-13,1
1831,6.31E-14,-11.5,1.03E-12,1
1832,3.16E-15,4.999999881,1.68E-12,1
1833,2.71E-14,-5.73333327,1.05E-13,1
1834,3.16E-15,-6.5,6.89E-14,1
1835,2.00E-14,-2,6.89E-14,1
1836,2.51E-14,5,5.41E-14,1
1837,2.51E-15,-0.5,6.89E-14,1
1838,7.94E-15,-7.800000191,6.98E-14,1
1839,7.08E-14,-10,4.57E-14,1
1840,1.58E-15,-9.5,3.58E-14,1
1841,5.62E-14,-5.400000095,5.93E-13,1
1842,1.12E-13,2.900000095,1.89E-13,1
1843,1.00E-13,-3.150000095,1.89E-13,1
1844,3.16E-15,5.5,6.60E-14,1
1845,1.00E-13,-11.5,2.44E-13,1
1846,3.98E-14,-1.5,4.39E-12,1
1847,3.98E-15,-5.5,5.21E-14,1
1848,3.98E-14,-9.5,8.11E-14,1
1849,1.26E-13,-4,7.93E-14,1
1850,5.62E-15,-4.849999905,4.67E-12,1
1851,7.94E-16,-7.800000191,7.46E-14,1
1852,3.16E-15,6,2.53E-12,1
1853,5.01E-16,-5.5,2.18E-13,1
1854,7.94E-14,-5,1.53E-14,1
1855,1.26E-10,12.19999981,1.88E-09,1
1856,7.94E-14,-3,1.41E-13,1
1857,3.98E-15,-4,5.58E-14,1
1858,3.98E-14,-5.800000191,6.13E-14,1
1859,3.16E-14,-10.5,1.94E-13,1
1860,3.16E-15,-3.200000048,3.89E-13,1
1861,3.98E-15,-5.5,2.84E-12,1
1862,7.94E-14,-3.799999952,1.23E-13,1
1863,6.31E-14,-6.199999809,1.90E-14,1
1864,3.98E-14,-5.800000191,1.45E-13,1
1865,6.31E-15,-0.5,9.51E-14,1
1866,2.51E-14,0.8000000119,2.72E-14,1
1867,3.16E-13,-3,1.60E-13,1
1868,1.26E-14,-7,2.18E-12,1
1869,3.98E-15,-5.199999809,1.28E-13,1
1870,5.01E-15,-3,5.70E-14,1
1871,2.51E-14,-6.199999809,6.67E-14,1
1872,1.12E-13,0.6999999285,8.23E-13,1
1873,3.16E-15,-4.5,7.22E-14,1
1874,3.16E-14,-8.800000191,8.02E-14,1
1875,7.94E-14,-0.200000003,5.81E-13,1
1876,2.24E-14,-1.350000024,1.45E-14,1
1877,3.16E-14,-7.199999809,3.34E-11,1
1878,1.26E-13,-4.34000001,4.99E-12,1
1879,3.16E-14,-9.900000095,2.16E-13,1
1880,1.58E-15,-2.700000022,2.68E-13,1
1881,2.87E-15,-5.342857156,1.93E-12,1
1882,3.16E-14,-11,8.39E-14,1
1883,3.98E-14,-8.199999809,1.51E-13,1
1884,2.00E-15,5.5,1.03E-12,1
1885,6.31E-14,-10,6.64E-12,1
1886,7.94E-14,-3.799999952,1.09E-12,1
1887,6.31E-14,-6,2.36E-14,1
1888,2.00E-13,-10.5,1.61E-13,1
1889,1.39E-14,5.891666631,1.96E-12,1
1890,1.00E-15,-9.800000191,4.10E-14,1
1891,1.12E-15,-8.099999905,3.32E-13,1
1892,3.80E-15,0.7200000167,4.67E-12,1
1893,1.45E-12,9.824999928,1.88E-09,1
1894,1.08E-14,1,9.90E-14,1
1895,1.26E-15,-9.800000191,4.39E-12,1
1896,2.82E-15,-3.099999905,1.08E-13,1
1897,7.36E-15,4.933333317,1.66E-12,1
1898,1.26E-15,-6.5,2.78E-13,1
1899,2.24E-15,-4.899999999,1.89E-13,1
1900,3.98E-15,2.900000016,1.05E-13,1
1901,1.58E-15,-3,1.89E-13,1
1902,6.31E-11,11,1.61E-10,1
1903,2.00E-15,-1.5,1.91E-14,1
1904,2.00E-15,-9.5,6.50E-14,1
1905,1.78E-15,-1.5,5.21E-14,1
1906,1.58E-15,-3,6.98E-14,1
1907,1.00E-15,-9,1.53E-14,1
1908,1.58E-15,-4.5,1.23E-13,1
1909,4.25E-15,5.814285687,2.26E-12,1
1910,1.00E-15,-2,8.23E-13,1
1911,2.00E-15,0.1666666667,2.84E-12,1
1912,5.01E-16,-8.800000191,2.51E-13,1
1913,5.01E-16,-6.199999809,1.18E-12,1
1914,2.00E-15,-3.100000024,1.60E-13,1
1915,8.91E-16,-5.999999881,3.33E-13,1
1916,2.00E-15,3.5,2.72E-14,1
1917,7.08E-16,-1.899999976,1.32E-13,1
1918,9.26E-16,-7.100000064,7.19E-13,1
1919,1.08E-15,-5.26666673,8.89E-13,1
1920,1.00E-15,-4.799999952,9.11E-14,1
1921,7.94E-16,0.25,1.21E-12,1
1922,5.01E-16,-7,1.45E-13,1
1923,1.41E-15,0.599999994,3.27E-12,1
1924,1.36E-15,-0.6666666667,5.81E-13,1
1925,5.01E-16,-7.5,1.07E-13,1
1926,2.00E-15,-0.200000003,5.73E-14,1
1927,1.17E-15,0.8666666349,2.18E-12,1
1928,1.66E-15,0.7999999523,2.16E-12,1
1929,7.94E-16,-3.200000048,4.13E-13,1
1930,3.16E-16,-7.800000191,2.38E-13,1
1931,7.94E-16,-7.5,2.31E-13,1
1932,2.00E-15,4.350000024,2.58E-12,1
1933,1.00E-15,-8,8.02E-14,1
1934,1.00E-15,-9,8.91E-14,1
1935,5.01E-16,-0.200000003,2.24E-14,1
1936,1.58E-15,-3.649999976,1.54E-12,1
1937,7.94E-16,-7.5,1.41E-13,1
1938,8.91E-16,-5.5,4.56E-14,1
1939,7.94E-16,-8.800000191,2.58E-13,1
1940,1.26E-15,-7.199999809,1.25E-12,1
1941,1.00E-15,-7.5,4.96E-13,1
1942,7.94E-16,-6.800000191,7.86E-14,1
1943,6.92E-09,12.46000004,1.58E-10,1
1944,1.41E-14,8,1.45E-14,1
1945,1.00E-15,-9.199999809,6.64E-12,1
1946,7.94E-16,-9.5,2.36E-14,1
1947,1.07E-15,-4.728571449,4.99E-12,1
1948,1.15E-15,-1.140000001,2.68E-13,1
1949,7.94E-16,-7.800000191,7.46E-14,1
1950,1.71E-15,-0.4666666985,1.93E-12,1
1951,1.00E-15,-10.5,1.49E-13,1
1952,7.94E-16,-8,1.61E-13,1
1953,7.94E-16,-11.19999981,1.24E-13,1
1954,4.47E-13,-1.699999899,1.84E-16,1
1955,7.94E-15,-2.5,5.95E-15,1
1956,7.94E-14,-2.599999905,8.98E-14,1
1957,7.94E-14,3.799999952,1.50E-13,1
1958,3.98E-14,-6.800000191,3.98E-14,1
1959,3.16E-15,-5,1.11E-13,1
1960,7.08E-13,-9.900000095,2.96E-14,1
1961,5.01E-14,-4.5,4.61E-20,1
1962,6.31E-15,1,7.23E-14,1
1963,3.98E-15,-8.199999809,2.01E-14,1
1964,2.00E-14,-1.75,4.15E-15,1
1965,1.58E-13,1,2.94E-13,1
1966,2.88E-15,-7.239999962,7.07E-12,1
1967,9.44E-14,-7.299999952,2.36E-12,1
1968,2.82E-15,-8,8.06E-14,1
1969,5.01E-16,-6.5,8.15E-14,1
1970,1.45E-15,-4.039999866,1.43E-13,1
1971,1.85E-13,-4.333333333,8.42E-14,1
1972,2.33E-13,-8.23333327,5.52E-13,1
1973,6.31E-14,-9.199999809,3.81E-13,1
1974,7.94E-14,-10.19999981,2.28E-15,1
1975,1.85E-14,3.766666651,3.15E-14,1
1976,1.26E-14,4,3.73E-14,1
1977,2.51E-13,-2.200000048,2.68E-14,1
1978,7.94E-15,3.099999905,1.77E-14,1
1979,3.16E-13,-0.5,2.62E-15,1
1980,3.16E-14,0.7000000253,2.03E-14,1
1981,2.51E-11,5.5,2.13E-14,1
1982,1.26E-15,-2,2.98E-15,1
1983,7.94E-14,-0.75,8.47E-13,1
1984,3.16E-14,-3.766666671,6.03E-12,1
1985,7.94E-14,2.100000024,3.28E-14,1
1986,3.98E-14,2.25,1.92E-14,1
1987,1.03E-13,3.075000031,2.23E-14,1
1988,1.47E-14,1.600000004,6.34E-12,1
1989,2.82E-13,5.725000083,1.86E-12,1
1990,2.00E-13,8.25,2.07E-14,1
1991,5.01E-14,-0.7999999523,2.57E-14,1
1992,5.01E-14,-0.2000000129,3.10E-14,1
1993,3.55E-14,-2.75,7.23E-12,1
1994,6.31E-14,-9,3.91E-14,1
1995,3.73E-14,5.828571422,1.92E-13,1
1996,2.24E-14,-1.299999982,1.34E-12,1
1997,3.98E-14,4,2.53E-14,1
1998,7.94E-14,-5.599999905,2.73E-10,1
1999,5.01E-15,-4.5,1.48E-13,1
2000,3.55E-14,-1.499999881,1.51E-13,1
2001,4.47E-14,-0.3999999762,5.72E-16,1
2002,2.51E-14,3.25,3.76E-14,1
2003,6.31E-14,3.200000012,1.90E-14,1
2004,3.35E-14,0.8999999873,2.41E-14,1
2005,1.26E-14,-2,8.83E-13,1
2006,1.12E-13,5.75,5.05E-15,1
2007,4.47E-15,-2.350000024,1.06E-13,1
2008,2.51E-14,-0.8999999762,2.98E-14,1
2009,7.94E-14,5,3.14E-14,1
2010,7.94E-15,-0.5,2.65E-15,1
2011,1.26E-14,4.099999905,4.71E-12,1
2012,2.00E-14,2,6.20E-12,1
2013,2.00E-15,-6.650000095,7.07E-12,1
2014,3.76E-15,-8.262500048,8.42E-14,1
2015,3.98E-15,-8.800000191,1.43E-13,1
2016,5.38E-16,-5.676923092,7.26E-13,1
2017,1.36E-11,6.100000064,6.52E-13,1
2018,9.26E-13,-3.666666667,1.78E-11,1
2019,6.31E-12,2.399999976,6.74E-13,1
2020,2.87E-12,3.314285687,6.51E-12,1
2021,6.61E-12,4.539999914,1.09E-11,1
2022,2.13E-12,-1.571428597,1.66E-12,1
2023,3.16E-12,3.666666587,6.93E-12,1
2024,3.35E-12,3.37500006,3.05E-15,1
2025,2.19E-12,2.7,3.15E-14,1
2026,6.31E-12,5.799999964,1.00E-11,1
2027,7.08E-13,-2.25,1.77E-14,1
2028,2.71E-12,3,2.58E-12,1
2029,6.31E-12,6,2.01E-14,1
2030,2.51E-12,-3,1.86E-12,1
2031,5.01E-12,-1.799999952,6.71E-13,1
2032,1.06E-12,-1.950000048,4.05E-15,1
2033,2.64E-12,2.611111085,2.01E-14,1
2034,6.31E-13,-2.200000048,4.89E-12,1
2035,7.94E-13,-3.799999952,2.79E-15,1
2036,3.98E-12,1.400000006,2.37E-14,1
2037,5.01E-13,-0.2333333492,5.90E-15,1
2038,4.47E-13,-4.900000095,5.89E-15,1
2039,2.00E-12,-0.8000000119,3.42E-14,1
2040,1.00E-11,3.200000048,2.63E-14,1
2041,4.30E-12,2.433333397,6.71E-13,1
2042,6.31E-13,-5,3.73E-14,1
2043,3.98E-13,-12.80000019,2.98E-14,1
2044,2.00E-12,2.799999952,2.03E-14,1
2045,8.91E-13,-3.099999905,5.36E-12,1
2046,7.94E-13,-0.200000003,6.52E-13,1
2047,5.01E-12,-1,4.83E-12,1
2048,3.16E-13,-7,2.58E-15,1
